buy_ts,uid,n_pedidos
2017-12,9073156924317584328,1
2017-12,9080998903030041698,2
2017-12,9083408759752736108,1
2017-12,9088532847423861531,1
2017-12,9091161175464857655,1
2017-12,9094317309749653150,1
2017-12,9095810060898159359,1
2017-12,9109378497901362535,1
2017-12,9113650229215262643,1
2017-12,9115186759864527672,1
2017-12,9115387544202277628,1
2017-12,9124717966691171653,1
2017-12,9128883129657738619,1
2017-12,9139571069827155122,1
2017-12,9140890816511117366,1
2017-12,9142802830456340240,1
2017-12,9146321849506631244,1
2017-12,9152086856622384867,1
2017-12,9154451264764608534,1
2017-12,9155775313414265735,1
2017-12,9156947215999310287,5
2017-12,9157439841889840114,1
2017-12,9158141978355552899,1
2017-12,9158445990000190938,1
2017-12,9162465038532868355,1
2017-12,9164540742584401759,1
2017-12,9165979153344195510,1
2017-12,9166909989308227119,1
2017-12,9168033063175635753,1
2017-12,9168792678313398202,2
2017-12,9177712195273273513,1
2017-12,9181437116123914633,1
2017-12,9187394202369036543,1
2017-12,9190464192291514430,1
2017-12,9191140785763778713,1
2017-12,9202505954961484820,1
2017-12,9208938855179340669,2
2017-12,9213776284216051797,1
2017-12,9220083738955618574,1
2017-12,9220094766185955047,1
2017-12,9220122176620891270,1
2017-12,9221059331469344216,1
2017-12,9221809908447127809,1
2017-12,9224005701666002943,1
2017-12,9225406053864431006,1
2017-12,9227925811262707881,1
2017-12,9230762838873686683,2
2017-12,9235655039899740036,1
2017-12,9235844171360897792,1
2017-12,9239345192575054464,1
2017-12,9242771180994791757,1
2017-12,9247514176794470868,2
2017-12,9248100808410493587,1
2017-12,9249447040666287983,1
2017-12,9257965874245670580,1
2017-12,9260810697880929525,1
2017-12,9262442054758983787,1
2017-12,9264961435706004977,1
2017-12,9273580269830634530,2
2017-12,9278306005981740052,1
2017-12,9280803205494675612,1
2017-12,9286063783314352836,1
2017-12,9286550216892002031,1
2017-12,9290296739935638881,1
2017-12,9296616066965780169,1
2017-12,9303131254274934933,1
2017-12,9306810185613887370,1
2017-12,9316068284612502143,1
2017-12,9320525607486709823,1
2017-12,9326476219032260562,2
2017-12,9333416013153513838,1
2017-12,9335668935519788594,1
2017-12,9336419343884494139,1
2017-12,9339174306012850081,1
2017-12,9345390440325188852,1
2017-12,9350222550141615484,1
2017-12,9364789701455237390,1
2017-12,9365557875136502848,1
2017-12,9367462329714435559,1
2017-12,9367757635095589952,2
2017-12,9376059429959775915,1
2017-12,9377773988438333762,1
2017-12,9382818730528936620,2
2017-12,9385112653518256381,1
2017-12,9385465932051653719,2
2017-12,9388520304799911294,1
2017-12,9391589322538669673,1
2017-12,9398887877849642149,2
2017-12,9402519610129672491,1
2017-12,9402812710746159760,1
2017-12,9403139227649900793,1
2017-12,9404772687907741299,1
2017-12,9409956435615153101,1
2017-12,9411455038564422954,1
2017-12,9414835209810803033,1
2017-12,9417238530340006565,1
2017-12,9431622764335166290,1
2017-12,9432508079141257817,1
2017-12,9445219994901905938,1
2017-12,9446395448953185557,2
2017-12,9454231097166253235,2
2017-12,9455586824987755867,1
2017-12,9461500455789503224,1
2017-12,9464674159380363290,1
2017-12,9468277913168381051,1
2017-12,9471260089023528334,2
2017-12,9474922409998819724,1
2017-12,9477742947885686957,1
2017-12,9480635450027656441,2
2017-12,9483969056444384638,3
2017-12,9485855643712336594,1
2017-12,9489041625644040768,1
2017-12,9492440139236997680,1
2017-12,9492992206234998043,1
2017-12,9500789939975817064,1
2017-12,9505620577950343121,2
2017-12,9520705411897026799,1
2017-12,9526478578544393561,1
2017-12,9526702566012960046,2
2017-12,9527188091667212081,1
2017-12,9528705354731572869,1
2017-12,9532390281161363754,1
2017-12,9533570522100839119,1
2017-12,9535740253260069511,1
2017-12,9536457330876721626,1
2017-12,9541068605308530088,4
2017-12,9543617272804719805,1
2017-12,9544609837599686424,2
2017-12,9544693186450676541,1
2017-12,9548917623627709281,1
2017-12,9551103169581958480,1
2017-12,9554031559684174726,1
2017-12,9554612684008451898,1
2017-12,9557754651750818467,1
2017-12,9561670365227775454,1
2017-12,9561760986295522821,1
2017-12,9565609749777524253,1
2017-12,9566510192969742868,1
2017-12,9573751709796058408,1
2017-12,9581326550063242468,1
2017-12,9588015853746250905,1
2017-12,9589899152813737877,1
2017-12,9595018437162552498,2
2017-12,9596703135930978579,1
2017-12,9600808258206079066,1
2017-12,9601965099806385477,1
2017-12,9609659533116691044,1
2017-12,9616549462253905691,1
2017-12,9617789949552809073,1
2017-12,9618048963345622032,1
2017-12,9621748063421752392,1
2017-12,9622559515173425014,1
2017-12,9627481618048950028,1
2017-12,9636000746058985693,1
2017-12,9639212433424738733,1
2017-12,9639394839093429770,2
2017-12,9642077834073465312,1
2017-12,9647521381850293001,1
2017-12,9648141449883767376,1
2017-12,9660147782776541855,5
2017-12,9665084447737102618,1
2017-12,9667281386840459696,2
2017-12,9667577658644269267,18
2017-12,9675140036721684187,1
2017-12,9679417905727082385,1
2017-12,9680960591840383549,1
2017-12,9681904193085820757,2
2017-12,9683822093920383077,1
2017-12,9688610207968735179,1
2017-12,9690115167913229189,1
2017-12,9691574156507625030,1
2017-12,9692454673776899394,1
2017-12,9694606653976597877,2
2017-12,9700674943258655764,1
2017-12,9710004212512529070,1
2017-12,9713122229706197071,1
2017-12,9717064693397929427,1
2017-12,9717171751131790753,1
2017-12,9718502023046681513,1
2017-12,9719159895611709251,1
2017-12,9721638957889395639,1
2017-12,9724941906511267262,2
2017-12,9737640335185488211,1
2017-12,9747313200002778492,1
2017-12,9754746063174602892,2
2017-12,9756001911824908815,1
2017-12,9756357527695358603,1
2017-12,9763718097826964064,1
2017-12,9764918940788733159,1
2017-12,9764993507519456467,1
2017-12,9771042945015638180,1
2017-12,9771855014956201597,1
2017-12,9772232165511378989,1
2017-12,9773209176228292045,1
2017-12,9784552721232793626,1
2017-12,9784592476736531449,1
2017-12,9787113704023677229,1
2017-12,9789073612971469592,1
2017-12,9789313464478877651,1
2017-12,9790367274703094489,1
2017-12,9796221317312565947,1
2017-12,9797096991103114774,1
2017-12,9797218752471232531,1
2017-12,9799302467160240408,1
2017-12,9806743452190840868,1
2017-12,9813757514485930421,1
2017-12,9815534698104118258,1
2017-12,9821223804316833919,1
2017-12,9831206977526606592,1
2017-12,9837842487561126277,1
2017-12,9843572771843386465,1
2017-12,9852986461226602353,2
2017-12,9854617459896057181,1
2017-12,9857258284997556309,1
2017-12,9858075846923182866,1
2017-12,9860309215639917758,1
2017-12,9861636867831104411,1
2017-12,9870940089271149235,1
2017-12,9871005794838534095,1
2017-12,9872612461940021637,1
2017-12,9876256522229109400,1
2017-12,9879401608717027428,1
2017-12,9882228132744400652,1
2017-12,9888971897764422801,1
2017-12,9899461113622751389,1
2017-12,9912328754055745045,1
2017-12,9915321763131563179,2
2017-12,9919053276561045529,1
2017-12,9921624715533989126,1
2017-12,9924409687164528820,2
2017-12,9925816384546348929,1
2017-12,9926235235100769986,2
2017-12,9926814115594395204,1
2017-12,9927536186695414009,1
2017-12,9928778284024616170,1
2017-12,9933147781418063791,1
2017-12,9933398427253436532,1
2017-12,9936800230790548264,2
2017-12,9940166463438575102,1
2017-12,9946372566596802333,1
2017-12,9947598208031292359,1
2017-12,9952410608049761025,3
2017-12,9954780724530685465,1
2017-12,9960664150646931272,2
2017-12,9961498966035946682,1
2017-12,9965277528628070318,1
2017-12,9970452038380393796,1
2017-12,9971900290923597807,1
2017-12,9979749697899936236,1
2017-12,9984264695866653131,1
2017-12,9984433132574952519,1
2017-12,9986427564601577308,1
2017-12,9992631785075397487,1
2017-12,9996592671095862510,2
2017-12,9999334409150825432,1
2017-12,10002243978166172255,2
2017-12,10003843789561818935,1
2017-12,10004355444061692288,1
2017-12,10004520995298646917,1
2017-12,10019265266643471550,1
2017-12,10021346541218186590,2
2017-12,10026179353488571431,1
2017-12,10026432658939114893,1
2017-12,10029068528085152222,5
2017-12,10031384848423684776,1
2017-12,10041965497201685992,1
2017-12,10043511959943755667,1
2017-12,10046647530761653989,1
2017-12,10049992296898589808,1
2017-12,10062806536047361326,1
2017-12,10063592881838267902,1
2017-12,10068044234867006493,1
2017-12,10078447250963358380,1
2017-12,10080798238591299872,1
2017-12,10080844528767682912,1
2017-12,10081007715514445126,1
2017-12,10082852906337807429,1
2017-12,10084431059319926496,1
2017-12,10089486027691473943,1
2017-12,10099647533832643377,1
2017-12,10107571896028304973,1
2017-12,10111776955823527766,1
2017-12,10113610957452958060,1
2017-12,10115865452322813254,1
2017-12,10116135452198588850,20
2017-12,10118611416154914311,1
2017-12,10119976356265980665,1
2017-12,10122262604714757549,2
2017-12,10126350431429964217,1
2017-12,10127733706612205957,1
2017-12,10129055925782269616,1
2017-12,10129781021761377572,2
2017-12,10130853914681460093,1
2017-12,10152517355744408592,1
2017-12,10154053894957629422,1
2017-12,10157218599381916332,1
2017-12,10168518234540564564,1
2017-12,10170987390738761189,1
2017-12,10174585248456536742,1
2017-12,10177415269457236429,1
2017-12,10182166028601991982,1
2017-12,10185777573326940720,1
2017-12,10186350400648586485,1
2017-12,10188511045258428653,1
2017-12,10191797252511302978,2
2017-12,10192506412216966862,1
2017-12,10194576829008247914,1
2017-12,10198550536806809288,1
2017-12,10202874964091268035,1
2017-12,10214621522232127469,1
2017-12,10217602171901163961,1
2017-12,10217739099172546052,1
2017-12,10222047163823997810,1
2017-12,10227400565208279051,1
2017-12,10228885425953896582,1
2017-12,10229108423476015864,1
2017-12,10229413691684950713,1
2017-12,10232394317675588849,1
2017-12,10235032166994369630,1
2017-12,10237220820122947120,1
2017-12,10237254974798349664,1
2017-12,10240487683872583632,1
2017-12,10241919646152528842,1
2017-12,10243261122593958286,1
2017-12,10246903932085021612,3
2017-12,10250267764213849985,1
2017-12,10251434621361821081,1
2017-12,10255413709144240332,1
2017-12,10262546330571831156,1
2017-12,10263470442586787071,1
2017-12,10265525540736176920,1
2017-12,10266842375637355097,1
2017-12,10267985919480261388,1
2017-12,10271321986385942336,1
2017-12,10277566573429793311,1
2017-12,10277737853311979603,1
2017-12,10280680466563039173,1
2017-12,10283176445477798670,1
2017-12,10291896633149508366,1
2017-12,10295063848112343646,1
2017-12,10305284911585121364,1
2017-12,10305631495149098527,1
2017-12,10310486702049485580,2
2017-12,10317323700689883011,2
2017-12,10317695717896004909,1
2017-12,10321575826863368287,1
2017-12,10324524755372874931,1
2017-12,10335482478740494849,1
2017-12,10340246027996293586,1
2017-12,10343016064897450067,17
2017-12,10345801393712449961,1
2017-12,10354374344617516541,1
2017-12,10359614378001914789,1
2017-12,10363944041103010333,2
2017-12,10367100631724492738,1
2017-12,10376975812117698225,1
2017-12,10389788607718405014,1
2017-12,10392141531599081522,1
2017-12,10392334534709592688,1
2017-12,10399876551316296842,1
2017-12,10406493812641869201,1
2017-12,10408915903804879240,1
2017-12,10409416398091521362,1
2017-12,10409508801583863666,1
2017-12,10414006987771092616,1
2017-12,10414706057435878794,1
2017-12,10423526194107548532,2
2017-12,10440450223411661127,1
2017-12,10447039265700654935,1
2017-12,10447416071267762252,1
2017-12,10448636927721240360,1
2017-12,10449990968613535487,1
2017-12,10451472011737859948,1
2017-12,10451576661780343247,1
2017-12,10464288060688915012,1
2017-12,10470290631008996326,1
2017-12,10474869881207431009,1
2017-12,10476690795911253094,1
2017-12,10477059502288504154,1
2017-12,10478174411558188038,1
2017-12,10481407961574874989,1
2017-12,10483581796445438518,2
2017-12,10483589797842385433,2
2017-12,10493722311435546144,1
2017-12,10497173671712775435,1
2017-12,10497185136870388637,1
2017-12,10506725135012764165,1
2017-12,10511942225918170593,1
2017-12,10514355872327084067,1
2017-12,10518538726977269965,1
2017-12,10520396825822975633,1
2017-12,10524678026667182831,1
2017-12,10525031332626887647,1
2017-12,10528165815050569335,1
2017-12,10530921231368115908,1
2017-12,10532984287918361824,1
2017-12,10534330097262531592,1
2017-12,10535516867463682458,1
2017-12,10538714544637132790,1
2017-12,10542516798367944479,1
2017-12,10553815444202384166,1
2017-12,10555677650356503905,1
2017-12,10563441805232445558,1
2017-12,10564951539085601479,1
2017-12,10582408951844963093,1
2017-12,10596946986489712400,1
2017-12,10599807627372167043,1
2017-12,10600455796578806325,1
2017-12,10603322430599136429,1
2017-12,10608175382863007883,1
2017-12,10616771444426932214,1
2017-12,10618849416554580095,1
2017-12,10619221630629024237,1
2017-12,10620679030719540961,1
2017-12,10621762973534959410,2
2017-12,10622448570396141716,1
2017-12,10622619487256434372,1
2017-12,10626676080750765557,2
2017-12,10631157601938258108,2
2017-12,10642445077103941894,1
2017-12,10649400437010365437,1
2017-12,10651201168464825262,3
2017-12,10657017627212211007,1
2017-12,10658344479768469503,1
2017-12,10659592433815454598,1
2017-12,10662584209109676307,1
2017-12,10662720650043056982,1
2017-12,10665102149101567935,1
2017-12,10665998317680593535,7
2017-12,10666300954647074513,1
2017-12,10666744915288195297,1
2017-12,10673050761545634204,1
2017-12,10675677115865429546,1
2017-12,10678597669294183851,1
2017-12,10680995623527502066,2
2017-12,10683096762188763534,1
2017-12,10689086436145231037,1
2017-12,10689297411589498016,1
2017-12,10690581687843304289,1
2017-12,10694371922787299016,1
2017-12,10696586488777313776,1
2017-12,10698180838564888366,1
2017-12,10698482444193899827,1
2017-12,10708183494012608179,1
2017-12,10710738329587384672,1
2017-12,10713524289837011094,1
2017-12,10715753726722364031,1
2017-12,10716840539210774899,1
2017-12,10720593572315648346,2
2017-12,10722231352601957191,1
2017-12,10725077337504502552,1
2017-12,10725784143925111991,1
2017-12,10731538301589214765,1
2017-12,10734225518118335610,1
2017-12,10737155922336723393,1
2017-12,10737188332640618196,1
2017-12,10740635297153948855,2
2017-12,10741377679058513306,1
2017-12,10745555005165856232,1
2017-12,10746637830984331922,1
2017-12,10746863469522190143,2
2017-12,10751556918266257464,1
2017-12,10770429055110244133,1
2017-12,10774967217130922149,1
2017-12,10780210606531712707,1
2017-12,10780884444660069286,5
2017-12,10781689984859213807,1
2017-12,10785032728705017972,1
2017-12,10786525403247149526,1
2017-12,10789440040014604996,1
2017-12,10804446756608283010,1
2017-12,10809575064382278139,1
2017-12,10810257479845280395,3
2017-12,10811249235565099411,1
2017-12,10812336892343674728,1
2017-12,10817145421175601213,1
2017-12,10817396187479647697,1
2017-12,10825893255034703553,1
2017-12,10827564254902435658,1
2017-12,10828153396926544780,1
2017-12,10830255104539711751,1
2017-12,10837340547074057589,1
2017-12,10841183116648362360,1
2017-12,10843938723108674298,1
2017-12,10847022607769396163,1
2017-12,10860796709033904184,1
2017-12,10863955527841230724,1
2017-12,10867105098799512759,1
2017-12,10878979170405732378,1
2017-12,10879777249147499293,1
2017-12,10888199645183099622,1
2017-12,10894749603955764096,1
2017-12,10896464569528091309,1
2017-12,10899726116566105702,1
2017-12,10907781122503085126,1
2017-12,10912659116100531857,2
2017-12,10914612164860891869,1
2017-12,10916401016635121951,1
2017-12,10920589756175890916,1
2017-12,10922801026054524883,1
2017-12,10926517124814007621,1
2017-12,10927168435416439527,2
2017-12,10927908852232131494,1
2017-12,10945524872043011583,1
2017-12,10947387260566887922,1
2017-12,10948533179188538582,1
2017-12,10949816516373038437,1
2017-12,10952529459995697866,1
2017-12,10953190014433333132,1
2017-12,10959537194974647497,1
2017-12,10964597670688245467,1
2017-12,10967356002419324481,1
2017-12,10967785186661622033,1
2017-12,10971075899741097555,1
2017-12,10971796243859516124,1
2017-12,10976909326931315696,1
2017-12,10977891826521347625,1
2017-12,10983909516142519128,1
2017-12,10988959664537719264,1
2017-12,11000975798823874416,1
2017-12,11006876179956183881,2
2017-12,11007891294120620625,1
2017-12,11009679558516855677,2
2017-12,11012452136505497039,1
2017-12,11017003942803339055,1
2017-12,11020822759491812225,1
2017-12,11028376551219917706,1
2017-12,11032118493760592107,1
2017-12,11034980622833148881,1
2017-12,11036256161197602561,1
2017-12,11036832621821948116,1
2017-12,11039649446402264600,1
2017-12,11040165179097553590,1
2017-12,11042776760390191477,1
2017-12,11049059608368272058,1
2017-12,11050187049500265697,1
2017-12,11050959355112123242,1
2017-12,11053105406911927638,2
2017-12,11053677195431770078,1
2017-12,11053817304743648705,2
2017-12,11056521006060268278,1
2017-12,11060450761947396323,1
2017-12,11062045224881467960,1
2017-12,11062269177226058358,1
2017-12,11069713980612110311,1
2017-12,11077502769176699037,1
2017-12,11080588410347563958,1
2017-12,11082264105670661878,1
2017-12,11090585596864959708,2
2017-12,11092908818908739851,1
2017-12,11093495744894107786,1
2017-12,11096248563798954223,1
2017-12,11104891576668617760,1
2017-12,11107265500220511271,2
2017-12,11108631484349381433,2
2017-12,11109534877786504899,3
2017-12,11111210544583037686,3
2017-12,11113228386005541611,1
2017-12,11113958307660796038,1
2017-12,11117772453769380068,1
2017-12,11121343464867158101,1
2017-12,11123532278898302046,1
2017-12,11130614128999469135,1
2017-12,11131179374054597560,1
2017-12,11133490705374221839,1
2017-12,11134379640973596446,1
2017-12,11138651850102204552,2
2017-12,11139335992356361566,2
2017-12,11143351481860594244,1
2017-12,11149926373378902217,2
2017-12,11156059515709279844,1
2017-12,11158542013375540953,1
2017-12,11164888824691406897,1
2017-12,11170626067948406279,1
2017-12,11172993413939783609,1
2017-12,11178341406789193968,1
2017-12,11178589730768310570,1
2017-12,11181264676559802919,1
2017-12,11187124754362346995,1
2017-12,11188253592273561935,1
2017-12,11192474244307183765,1
2017-12,11193025719405516573,1
2017-12,11194191432479898672,1
2017-12,11196073532503437379,1
2017-12,11196234998044593916,1
2017-12,11196261548376431742,1
2017-12,11205712155535104921,1
2017-12,11206231253978646104,1
2017-12,11218248891942632814,4
2017-12,11219313231568808691,1
2017-12,11226484083282525572,1
2017-12,11232233136655301018,1
2017-12,11237328402895956349,1
2017-12,11239582414908022699,1
2017-12,11240155803672289116,1
2017-12,11243760391374268203,2
2017-12,11244431142383691243,1
2017-12,11244475523365730290,1
2017-12,11253501916413776695,1
2017-12,11256833350055936440,1
2017-12,11259746464758857932,1
2017-12,11263481251715699719,1
2017-12,11274875132213144222,1
2017-12,11281349770294906875,1
2017-12,11282674651921756007,1
2017-12,11288439500598186018,1
2017-12,11291872147170923004,1
2017-12,11304163744962766153,1
2017-12,11308522400006945894,1
2017-12,11310682892862890672,2
2017-12,11312265197299875722,1
2017-12,11312808054988773271,2
2017-12,11314764027937621033,1
2017-12,11315205128627753760,1
2017-12,11315386520680867739,1
2017-12,11319336189095732292,1
2017-12,11321485895367601951,1
2017-12,11321908136522544155,1
2017-12,11338649027714421616,1
2017-12,11340307330553720089,2
2017-12,11344100010818376996,1
2017-12,11344406298478081483,1
2017-12,11344707181849865055,1
2017-12,11349362178764889819,1
2017-12,11349538631506819119,1
2017-12,11350072496258541636,1
2017-12,11353196429305891091,1
2017-12,11362139963342414664,1
2017-12,11369658169389244394,2
2017-12,11370115024582961201,1
2017-12,11374714896709130936,1
2017-12,11380339420049595636,1
2017-12,11382121798076215810,1
2017-12,11398347872482830558,1
2017-12,11401377186810902874,1
2017-12,11405341124014709413,1
2017-12,11406331973690598655,1
2017-12,11409097927771664497,1
2017-12,11410335211862953838,1
2017-12,11412322622599311207,1
2017-12,11412719374961616583,1
2017-12,11418009061263394278,2
2017-12,11420594199167807176,2
2017-12,11422538168949976563,1
2017-12,11426776112460113358,1
2017-12,11427308463526014028,1
2017-12,11427882042134765905,1
2017-12,11437068474384087872,1
2017-12,11446288745455289350,1
2017-12,11453094428880239743,1
2017-12,11459470939561974842,1
2017-12,11464210272343867709,1
2017-12,11482530060325463838,1
2017-12,11488453326453510630,1
2017-12,11492224283891503748,1
2017-12,11492425206260918848,1
2017-12,11495140284750717118,1
2017-12,11502193949744523927,1
2017-12,11508982896278814550,1
2017-12,11519089408305428591,1
2017-12,11528920158750636028,1
2017-12,11533641319350714135,1
2017-12,11533963035426734444,1
2017-12,11534143735762705147,1
2017-12,11534679928349161250,1
2017-12,11535750177000891241,1
2017-12,11535919807090305029,1
2017-12,11538504077523184118,1
2017-12,11547381081444691564,1
2017-12,11550847323948270153,1
2017-12,11552385513097758726,3
2017-12,11556948891509204219,1
2017-12,11560484870744586737,1
2017-12,11564441818246970582,1
2017-12,11566981771298339253,7
2017-12,11567833330448998350,1
2017-12,11568177007995588470,1
2017-12,11569361005108673533,3
2017-12,11570571097469008122,1
2017-12,11571223689976619702,1
2017-12,11575129713778865895,1
2017-12,11575165248778716421,1
2017-12,11576425391567786979,1
2017-12,11581286575998268040,1
2017-12,11583906249658498306,1
2017-12,11593344911371755535,1
2017-12,11594309794873472472,1
2017-12,11600355390863852339,1
2017-12,11601247042424258530,1
2017-12,11602295430225792910,1
2017-12,11602442134213345861,1
2017-12,11605134662958362214,1
2017-12,11608149204210739923,1
2017-12,11616947936617491261,2
2017-12,11618337385306656531,1
2017-12,11620584238517234603,2
2017-12,11624734834545166179,1
2017-12,11632634563969914042,1
2017-12,11635037434094398602,1
2017-12,11637272426511738024,1
2017-12,11640114157850599455,1
2017-12,11648837948138669962,1
2017-12,11653987378664986903,1
2017-12,11657430150728518228,1
2017-12,11660916244767069961,1
2017-12,11662420300231361645,1
2017-12,11664851805968136434,1
2017-12,11665650466359090669,1
2017-12,11680900754697023979,3
2017-12,11681021359487606767,1
2017-12,11685395223179932788,1
2017-12,11693127509749125917,2
2017-12,11693279904852696649,1
2017-12,11694492575560866341,1
2017-12,11701598455038935955,1
2017-12,11702462526254400245,1
2017-12,11710543206717080276,1
2017-12,11711303534231827149,1
2017-12,11711946925199522200,1
2017-12,11716790358971360842,1
2017-12,11722483442125239154,1
2017-12,11723463139370046821,1
2017-12,11726010431533619881,1
2017-12,11728027920768492644,1
2017-12,11732599831382022394,1
2017-12,11732629873604152292,2
2017-12,11738354808941766426,1
2017-12,11739475828802739092,1
2017-12,11740994297927716261,1
2017-12,11745654228970447082,1
2017-12,11746566809647213633,1
2017-12,11754424559582657748,1
2017-12,11769995947575663462,1
2017-12,11787127951829387860,1
2017-12,11787991185065470920,1
2017-12,11789150062900575934,1
2017-12,11791171235719211796,1
2017-12,11804362640068127543,1
2017-12,11807355788287740460,1
2017-12,11810006978428532779,1
2017-12,11811024285439780867,1
2017-12,11814358870985994326,1
2017-12,11814477685820837155,1
2017-12,11816580383772300037,1
2017-12,11833428737835958317,1
2017-12,11833702235530025105,1
2017-12,11834442703265337062,1
2017-12,11840331937758554383,1
2017-12,11842477847320886186,2
2017-12,11844995237230240419,1
2017-12,11846231397350436421,1
2017-12,11850437209793339754,1
2017-12,11854734151555808703,1
2017-12,11855402872802270322,2
2017-12,11860193887397508830,1
2017-12,11861346926419913926,1
2017-12,11865946427067856938,1
2017-12,11868121487544238103,1
2017-12,11874627462891193849,1
2017-12,11877118323264617190,1
2017-12,11879119786002886441,1
2017-12,11880564678201737666,1
2017-12,11881770119489056786,1
2017-12,11883597508518322069,1
2017-12,11893474332947905190,1
2017-12,11903443497440030230,1
2017-12,11909097178996507525,1
2017-12,11917461799339744801,1
2017-12,11918911267132945834,1
2017-12,11920452646463905188,26
2017-12,11925444045317768008,1
2017-12,11926280254755988075,1
2017-12,11928872815264677503,1
2017-12,11934947504868707514,1
2017-12,11935936199602577382,1
2017-12,11949594145692330976,1
2017-12,11951912087426356702,1
2017-12,11957575540793860691,2
2017-12,11962306486176658682,2
2017-12,11971725906553889908,1
2017-12,11971777600877748873,1
2017-12,11978825808110127615,2
2017-12,11980141887752580238,1
2017-12,11983098624914663174,1
2017-12,11986096907532172667,1
2017-12,11988407539079144219,1
2017-12,11990138674637772308,1
2017-12,11990580798141811281,1
2017-12,11994576971279458996,3
2017-12,11994578711471121728,1
2017-12,12002496727182875655,1
2017-12,12004246097683504431,1
2017-12,12007200762310216440,1
2017-12,12010482346422408266,1
2017-12,12012116447936047786,1
2017-12,12013954883846564914,1
2017-12,12019521850346496758,1
2017-12,12020830911045733249,1
2017-12,12023015942585151053,2
2017-12,12025832101496564497,1
2017-12,12030356672857384130,1
2017-12,12034162830832631586,1
2017-12,12034252445201033498,2
2017-12,12039999476750695353,1
2017-12,12040186568800472508,1
2017-12,12041207746596510191,1
2017-12,12042203542960527548,1
2017-12,12045025734685184461,1
2017-12,12046572609725040067,1
2017-12,12054319379998913476,1
2017-12,12057169908053974694,1
2017-12,12060332258608756513,1
2017-12,12066942926378817038,1
2017-12,12068207609080238617,1
2017-12,12068453769953332318,1
2017-12,12070362956763136674,1
2017-12,12071438026309710694,1
2017-12,12071524926720057730,1
2017-12,12083107996890143257,3
2017-12,12088338889962861479,1
2017-12,12095888234977943150,1
2017-12,12099580523871198553,1
2017-12,12101048924121577432,1
2017-12,12101312151618412518,1
2017-12,12106695871872361281,1
2017-12,12111208218791100132,1
2017-12,12113121525544656276,1
2017-12,12113748693312148712,1
2017-12,12117863427060860275,1
2017-12,12121431583529397524,1
2017-12,12122753775424927052,3
2017-12,12123228314580749982,1
2017-12,12124633050087430183,1
2017-12,12125635630586039837,1
2017-12,12134324309377042580,1
2017-12,12134540408110826404,1
2017-12,12139540970906510067,1
2017-12,12141132935987335040,1
2017-12,12145439236449919961,1
2017-12,12148931759585888298,2
2017-12,12149049234000662809,1
2017-12,12161119262390898116,1
2017-12,12166796645109328586,1
2017-12,12167112543800906634,1
2017-12,12167665921168042866,1
2017-12,12169722938910998063,1
2017-12,12173773137520152779,1
2017-12,12175778273252902680,1
2017-12,12176423646261946439,1
2017-12,12183481527209933757,2
2017-12,12187729913892363817,2
2017-12,12200055967070249384,1
2017-12,12200766980922771280,1
2017-12,12206159796634310603,1
2017-12,12206352836361852255,1
2017-12,12207354442528702460,1
2017-12,12208413357305826031,2
2017-12,12212956931272796080,1
2017-12,12213732754208155574,1
2017-12,12213767770154644796,1
2017-12,12215053687292605920,1
2017-12,12220099123960085516,2
2017-12,12221531257045830024,1
2017-12,12223606065297358996,3
2017-12,12224582811916560891,1
2017-12,12224702919094461331,1
2017-12,12225293973053711602,1
2017-12,12230869746524844910,1
2017-12,12238904365565077803,1
2017-12,12244080646795385422,2
2017-12,12246092180834304481,1
2017-12,12247804219494960542,1
2017-12,12247838128872775087,9
2017-12,12256343442007052093,1
2017-12,12257237368210261886,1
2017-12,12260021690862624113,1
2017-12,12268131965235673215,1
2017-12,12275088770742552707,1
2017-12,12278406381408942235,1
2017-12,12278966710498534943,2
2017-12,12292192428882815255,1
2017-12,12296506984642158789,2
2017-12,12302604748286562591,1
2017-12,12303308383437249392,1
2017-12,12306312023919570419,1
2017-12,12308327298904301967,1
2017-12,12313146786175474177,1
2017-12,12316406955323539983,1
2017-12,12318346375502220837,7
2017-12,12320355300071840755,2
2017-12,12320811161362455328,1
2017-12,12321343556470757728,1
2017-12,12323730561616899173,1
2017-12,12325841627165214536,1
2017-12,12333814411396203800,1
2017-12,12334801802595037997,1
2017-12,12337096542844740969,1
2017-12,12340651375123209514,1
2017-12,12341535469702043775,1
2017-12,12347174316508958173,1
2017-12,12348067670252583554,1
2017-12,12359407858773430328,1
2017-12,12360781559360050763,1
2017-12,12364222816783226944,1
2017-12,12369083176063057705,1
2017-12,12371324292323188446,1
2017-12,12371484444687467020,1
2017-12,12377968763007702972,1
2017-12,12378649411864584395,1
2017-12,12379980662346767191,1
2017-12,12380011467902476248,1
2017-12,12380032237075406120,1
2017-12,12380821623169482246,1
2017-12,12382109042559305172,1
2017-12,12383301569694027204,1
2017-12,12383427778377428983,2
2017-12,12385443049988379861,1
2017-12,12386522992023243905,1
2017-12,12387025849832120154,1
2017-12,12390120676878894253,1
2017-12,12392378399722929633,1
2017-12,12393205753339584976,2
2017-12,12398726846734284140,1
2017-12,12401287698517102836,1
2017-12,12402668022203524694,1
2017-12,12403133887618409754,1
2017-12,12409562386602275986,1
2017-12,12417580548689899386,1
2017-12,12420108395813121798,1
2017-12,12421341191452434538,1
2017-12,12432519560102064065,1
2017-12,12433568286826399452,1
